DredgeStn,GrabNo,GrabID,CRUISE,YEAR,MONTH,DAY,HOUR,MIN,LATDEG,LATMIN,LONGDEG,LONGMIN,LATDEC,LONGDEC,DEPTH,VALID,SAMPLE,SANDEELS,HISTORY
1,1,01/001,MAR04,2004,3,22,20,47,56,3.37,1,19.34,56.06,-1.32,48.9,Y,Y,0,SAMPLE
1,2,01/002,MAR04,2004,3,22,20,49,56,3.39,1,19.35,56.06,-1.32,48.8,Y,Y,0,SAMPLE
1,3,01/003,MAR04,2004,3,22,20,52,56,3.41,1,19.4,56.06,-1.32,48.2,Y,Y,0,SAMPLE
1,4,01/004,MAR04,2004,3,22,20,54,56,3.44,1,19.46,56.06,-1.32,48.1,Y,Y,0,SAMPLE
1,5,01/005,MAR04,2004,3,22,20,56,56,3.46,1,19.51,56.06,-1.32,47.4,Y,Y,0,SAMPLE
1,6,01/006,MAR04,2004,3,22,20,58,56,3.48,1,19.56,56.06,-1.33,47.4,N,N,,STONES
1,7,01/007,MAR04,2004,3,22,21,0,56,3.5,1,19.59,56.06,-1.33,47.2,Y,Y,0,SAMPLE
1,8,01/008,MAR04,2004,3,22,21,3,56,3.52,1,19.63,56.06,-1.33,47.1,Y,Y,0,SAMPLE
1,9,01/009,MAR04,2004,3,22,21,5,56,3.55,1,19.67,56.06,-1.33,46.8,Y,Y,0,SAMPLE
1,10,01/010,MAR04,2004,3,22,21,7,56,3.58,1,19.72,56.06,-1.33,46.8,Y,Y,0,SAMPLE
1,11,01/011,MAR04,2004,3,22,21,9,56,3.6,1,19.75,56.06,-1.33,46.5,N,N,,STONES
1,12,01/012,MAR04,2004,3,22,21,11,56,3.64,1,19.81,56.06,-1.33,46.7,Y,Y,0,SAMPLE
1,13,01/013,MAR04,2004,3,22,21,13,56,3.66,1,19.83,56.06,-1.33,46.6,N,N,,STONES
1,14,01/014,MAR04,2004,3,22,21,15,56,3.68,1,19.87,56.06,-1.33,46.3,N,N,,STONES
1,15,01/015,MAR04,2004,3,22,21,16,56,3.71,1,19.91,56.06,-1.33,46.2,Y,Y,0,SAMPLE
1,16,01/016,MAR04,2004,3,22,21,19,56,3.74,1,19.95,56.06,-1.33,46.1,N,N,,STONES
1,17,01/017,MAR04,2004,3,22,21,19,56,3.77,1,19.99,56.06,-1.33,46.1,Y,Y,0,SAMPLE
1,18,01/018,MAR04,2004,3,22,21,30,56,3.66,1,19.33,56.06,-1.32,46.8,Y,Y,0,SAMPLE
1,19,01/019,MAR04,2004,3,22,21,32,56,3.67,1,19.4,56.06,-1.32,46.5,Y,Y,0,SAMPLE
1,20,01/020,MAR04,2004,3,22,21,34,56,3.69,1,19.46,56.06,-1.32,46,Y,Y,0,SAMPLE
1,21,01/021,MAR04,2004,3,22,21,36,56,3.72,1,19.52,56.06,-1.32,46.1,N,N,,STONES
1,22,01/022,MAR04,2004,3,22,21,38,56,3.76,1,19.6,56.06,-1.33,45.6,Y,Y,0,SAMPLE
1,23,01/023,MAR04,2004,3,22,21,40,56,3.78,1,19.63,56.06,-1.33,45.7,Y,Y,0,SAMPLE
1,24,01/024,MAR04,2004,3,22,21,42,56,3.8,1,19.68,56.06,-1.33,45.7,Y,Y,0,SAMPLE
1,25,01/025,MAR04,2004,3,22,21,44,56,3.83,1,19.72,56.06,-1.33,45.5,N,N,,STONES
1,26,01/026,MAR04,2004,3,22,21,46,56,3.86,1,19.77,56.06,-1.33,45.4,N,N,,STONES
1,27,01/027,MAR04,2004,3,22,21,48,56,3.88,1,19.82,56.06,-1.33,45,N,N,,STONES
1,28,01/028,MAR04,2004,3,22,21,50,56,3.9,1,19.86,56.06,-1.33,44.8,N,N,,STONES
1,29,01/029,MAR04,2004,3,22,21,51,56,3.92,1,19.9,56.06,-1.33,44.8,Y,Y,0,SAMPLE
1,30,01/030,MAR04,2004,3,22,21,53,56,3.95,1,19.94,56.07,-1.33,44.6,Y,Y,1,SAMPLE
1,31,01/031,MAR04,2004,3,22,21,55,56,3.97,1,20,56.07,-1.33,44.3,N,N,,STONES
1,32,01/032,MAR04,2004,3,22,22,6,56,3.9,1,19.27,56.06,-1.32,44.8,N,N,,STONES
1,33,01/033,MAR04,2004,3,22,22,8,56,3.92,1,19.31,56.06,-1.32,44.6,Y,Y,0,SAMPLE
1,34,01/034,MAR04,2004,3,22,22,10,56,3.94,1,19.36,56.07,-1.32,44.6,N,N,,STONES
1,35,01/035,MAR04,2004,3,22,22,12,56,3.95,1,19.4,56.07,-1.32,44.3,N,N,,STONES
1,36,01/036,MAR04,2004,3,22,22,14,56,3.96,1,19.44,56.07,-1.32,43.9,N,N,,STONES
1,37,01/037,MAR04,2004,3,22,22,15,56,3.98,1,19.48,56.07,-1.32,44,N,N,,STONES
1,38,01/038,MAR04,2004,3,22,22,16,56,3.99,1,19.51,56.07,-1.32,43.5,N,N,,STONES
1,39,01/039,MAR04,2004,3,22,22,18,56,4.01,1,19.57,56.07,-1.33,43.5,N,N,,MISFIRE
1,40,01/040,MAR04,2004,3,22,22,20,56,4.03,1,19.61,56.07,-1.33,43.5,N,N,,STONES
1,41,01/041,MAR04,2004,3,22,22,21,56,4.04,1,19.64,56.07,-1.33,43.3,Y,Y,10,SAMPLE
1,42,01/042,MAR04,2004,3,22,22,23,56,4.05,1,19.69,56.07,-1.33,43.3,Y,Y,8,SAMPLE
1,43,01/043,MAR04,2004,3,22,22,25,56,4.06,1,19.73,56.07,-1.33,43.3,Y,Y,0,SAMPLE
1,44,01/044,MAR04,2004,3,22,22,27,56,4.08,1,19.78,56.07,-1.33,43.1,Y,Y,0,SAMPLE
1,45,01/045,MAR04,2004,3,22,22,29,56,4.09,1,19.82,56.07,-1.33,43.1,Y,Y,1,SAMPLE
1,46,01/046,MAR04,2004,3,22,22,30,56,4.1,1,19.86,56.07,-1.33,43.1,N,N,,SCRAPING
1,47,01/047,MAR04,2004,3,22,22,32,56,4.11,1,19.9,56.07,-1.33,43.3,N,N,,STONES
1,48,01/048,MAR04,2004,3,22,22,34,56,4.12,1,19.93,56.07,-1.33,43.5,N,N,,STONES
1,49,01/049,MAR04,2004,3,22,22,45,56,4.16,1,19.26,56.07,-1.32,42,N,N,,STONES
1,50,01/050,MAR04,2004,3,22,22,46,56,4.16,1,19.26,56.07,-1.32,42.1,N,N,,SCRAPING
1,51,01/051,MAR04,2004,3,22,22,48,56,4.16,1,19.32,56.07,-1.32,41.8,N,N,,SCRAPING
1,52,01/052,MAR04,2004,3,22,22,50,56,4.17,1,19.36,56.07,-1.32,41.9,Y,Y,2,SAMPLE
1,53,01/053,MAR04,2004,3,22,22,52,56,4.18,1,19.42,56.07,-1.32,41.8,N,N,,SCRAPING
1,54,01/054,MAR04,2004,3,22,22,54,56,4.19,1,19.47,56.07,-1.32,41.3,N,N,,SCRAPING
1,55,01/055,MAR04,2004,3,22,22,55,56,4.2,1,19.52,56.07,-1.32,41.8,N,N,,STONES
1,56,01/056,MAR04,2004,3,22,22,56,56,4.21,1,19.56,56.07,-1.33,41.8,N,N,,EMPTY
1,57,01/057,MAR04,2004,3,22,22,59,56,4.21,1,19.6,56.07,-1.33,42,N,N,,EMPTY
1,58,01/058,MAR04,2004,3,22,23,0,56,4.22,1,19.63,56.07,-1.33,42.2,Y,Y,0,SAMPLE
1,59,01/059,MAR04,2004,3,22,23,2,56,4.23,1,19.68,56.07,-1.33,42,N,N,,STONES
1,60,01/060,MAR04,2004,3,22,23,5,56,4.24,1,19.72,56.07,-1.33,42,N,N,,SCRAPING
2,1,02/001,MAR04,2004,3,22,0,25,56,7.08,1,23.27,56.12,-1.39,51.7,Y,Y,3,SAMPLE
2,2,02/002,MAR04,2004,3,22,0,28,56,7.04,1,23.32,56.12,-1.39,51.2,Y,Y,0,SAMPLE
2,3,02/003,MAR04,2004,3,22,0,30,56,7.01,1,23.38,56.12,-1.39,51,Y,Y,0,SAMPLE
2,4,02/004,MAR04,2004,3,22,0,38,56,7.28,1,23.28,56.12,-1.39,51.2,Y,Y,1,SAMPLE
2,5,02/005,MAR04,2004,3,22,0,40,56,7.22,1,23.32,56.12,-1.39,52,Y,Y,1,SAMPLE
2,6,02/006,MAR04,2004,3,22,0,42,56,7.19,1,23.36,56.12,-1.39,51.6,Y,Y,1,SAMPLE
2,7,02/007,MAR04,2004,3,22,0,45,56,7.15,1,23.39,56.12,-1.39,51.2,Y,Y,0,SAMPLE
2,8,02/008,MAR04,2004,3,22,0,47,56,7.11,1,23.42,56.12,-1.39,51.5,Y,Y,1,SAMPLE
2,9,02/009,MAR04,2004,3,22,0,50,56,7.08,1,23.45,56.12,-1.39,51.9,Y,Y,1,SAMPLE
2,10,02/010,MAR04,2004,3,22,0,51,56,7.05,1,23.49,56.12,-1.39,51.6,Y,Y,0,SAMPLE
2,11,02/011,MAR04,2004,3,22,1,2,56,7.45,1,23.31,56.12,-1.39,50.9,Y,Y,2,SAMPLE
2,12,02/012,MAR04,2004,3,22,1,4,56,7.4,1,23.35,56.12,-1.39,50.9,Y,Y,5,SAMPLE
2,13,02/013,MAR04,2004,3,22,1,6,56,7.35,1,23.39,56.12,-1.39,51.6,Y,Y,0,SAMPLE
2,14,02/014,MAR04,2004,3,22,1,8,56,7.31,1,23.42,56.12,-1.39,51.6,Y,Y,1,SAMPLE
2,15,02/015,MAR04,2004,3,22,1,11,56,7.27,1,23.46,56.12,-1.39,51.9,Y,Y,0,SAMPLE
2,16,02/016,MAR04,2004,3,22,1,13,56,7.22,1,23.48,56.12,-1.39,51.8,Y,Y,0,SAMPLE
2,17,02/017,MAR04,2004,3,22,1,15,56,7.19,1,23.52,56.12,-1.39,52.1,Y,Y,3,SAMPLE
2,18,02/018,MAR04,2004,3,22,1,18,56,7.15,1,23.55,56.12,-1.39,51.8,Y,Y,4,SAMPLE
2,19,02/019,MAR04,2004,3,22,1,19,56,7.11,1,23.57,56.12,-1.39,51.2,Y,Y,4,SAMPLE
2,20,02/020,MAR04,2004,3,22,1,21,56,7.06,1,23.59,56.12,-1.39,50.8,Y,Y,0,SAMPLE
2,21,02/021,MAR04,2004,3,22,1,31,56,7.71,1,23.27,56.13,-1.39,49.3,Y,Y,11,SAMPLE
2,22,02/022,MAR04,2004,3,22,1,35,56,7.65,1,23.26,56.13,-1.39,49.7,N,N,,STONES
2,23,02/023,MAR04,2004,3,22,1,36,56,7.61,1,23.28,56.13,-1.39,49.5,N,N,,EMPTY
2,24,02/024,MAR04,2004,3,22,1,38,56,7.58,1,23.3,56.13,-1.39,50.4,Y,Y,11,SAMPLE
2,25,02/025,MAR04,2004,3,22,1,40,56,7.52,1,23.32,56.12,-1.39,50.5,Y,Y,5,SAMPLE
2,26,02/026,MAR04,2004,3,22,1,49,56,7.88,1,23.46,56.13,-1.39,50.7,Y,Y,1,SAMPLE
2,27,02/027,MAR04,2004,3,22,1,52,56,7.83,1,23.46,56.13,-1.39,51,N,N,,EMPTY
2,28,02/028,MAR04,2004,3,22,1,53,56,7.78,1,23.48,56.13,-1.39,50.6,Y,Y,7,SAMPLE
2,29,02/029,MAR04,2004,3,22,1,56,56,7.72,1,23.5,56.13,-1.39,51,Y,Y,0,SAMPLE
2,30,02/030,MAR04,2004,3,22,1,59,56,7.66,1,23.54,56.13,-1.39,50.7,Y,Y,0,SAMPLE
2,31,02/031,MAR04,2004,3,22,2,0,56,7.6,1,23.57,56.13,-1.39,52,Y,Y,0,SAMPLE
2,32,02/032,MAR04,2004,3,22,2,2,56,7.53,1,23.6,56.13,-1.39,52.8,Y,Y,6,SAMPLE
2,33,02/033,MAR04,2004,3,22,2,5,56,7.48,1,23.6,56.12,-1.39,53,Y,Y,3,SAMPLE
2,34,02/034,MAR04,2004,3,22,2,7,56,7.42,1,23.59,56.12,-1.39,52.1,Y,Y,1,SAMPLE
2,35,02/035,MAR04,2004,3,22,2,10,56,7.36,1,23.58,56.12,-1.39,52.1,Y,Y,0,SAMPLE
2,36,02/036,MAR04,2004,3,22,2,11,56,7.31,1,23.57,56.12,-1.39,52.3,Y,Y,0,SAMPLE
2,37,02/037,MAR04,2004,3,22,2,14,56,7.26,1,23.55,56.12,-1.39,53,Y,Y,0,SAMPLE
2,38,02/038,MAR04,2004,3,22,2,22,56,7.63,1,23.5,56.13,-1.39,51.9,Y,Y,6,SAMPLE
2,39,02/039,MAR04,2004,3,22,2,25,56,7.57,1,23.5,56.13,-1.39,51.8,Y,Y,0,SAMPLE
2,40,02/040,MAR04,2004,3,22,2,28,56,7.52,1,23.47,56.12,-1.39,52.2,Y,Y,3,SAMPLE
2,41,02/041,MAR04,2004,3,22,2,30,56,7.46,1,23.45,56.12,-1.39,52.8,Y,Y,7,SAMPLE
2,42,02/042,MAR04,2004,3,22,2,32,56,7.41,1,23.44,56.12,-1.39,52.3,Y,Y,0,SAMPLE
2,43,02/043,MAR04,2004,3,22,2,42,56,7.75,1,23.41,56.13,-1.39,50.7,Y,Y,6,SAMPLE
2,44,02/044,MAR04,2004,3,22,2,44,56,7.72,1,23.38,56.13,-1.39,50.5,Y,Y,2,SAMPLE
2,45,02/045,MAR04,2004,3,22,2,46,56,7.65,1,23.38,56.13,-1.39,50.6,Y,Y,0,SAMPLE
2,46,02/046,MAR04,2004,3,22,2,48,56,7.59,1,23.36,56.13,-1.39,51.5,Y,Y,5,SAMPLE
2,47,02/047,MAR04,2004,3,22,2,50,56,7.54,1,23.33,56.13,-1.39,51.3,Y,Y,33,SAMPLE
3,1,03/001,MAR04,2004,3,23,20,50,56,13.31,2,3.2,56.22,-2.05,36.6,Y,Y,0,SAMPLE
3,2,03/002,MAR04,2004,3,23,20,52,56,13.31,2,3.25,56.22,-2.05,36.3,Y,Y,0,SAMPLE
3,3,03/003,MAR04,2004,3,23,20,54,56,13.32,2,3.3,56.22,-2.06,35.9,Y,Y,11,SAMPLE
3,4,03/004,MAR04,2004,3,23,20,56,56,13.33,2,3.35,56.22,-2.06,35.1,N,N,,STONES
3,5,03/005,MAR04,2004,3,23,20,58,56,13.34,2,3.4,56.22,-2.06,35.9,Y,Y,7,SAMPLE
3,6,03/006,MAR04,2004,3,23,21,0,56,13.35,2,3.46,56.22,-2.06,35.5,Y,Y,3,SAMPLE
3,7,03/007,MAR04,2004,3,23,21,3,56,13.36,2,3.52,56.22,-2.06,35.5,Y,Y,1,SAMPLE
3,8,03/008,MAR04,2004,3,23,21,5,56,13.34,2,3.57,56.22,-2.06,35.5,Y,Y,3,SAMPLE
3,9,03/009,MAR04,2004,3,23,21,8,56,13.38,2,3.63,56.22,-2.06,34.7,N,N,,STONES
3,10,03/010,MAR04,2004,3,23,21,10,56,13.39,2,3.68,56.22,-2.06,35.3,N,N,,STONES
3,11,03/011,MAR04,2004,3,23,21,12,56,13.41,2,3.74,56.22,-2.06,34.2,Y,Y,1,SAMPLE
3,12,03/012,MAR04,2004,3,23,21,21,56,13.58,2,2.96,56.23,-2.05,36,Y,Y,11,SAMPLE
3,13,03/013,MAR04,2004,3,23,21,24,56,13.59,2,3.03,56.23,-2.05,37.2,Y,Y,6,SAMPLE
3,14,03/014,MAR04,2004,3,23,21,27,56,13.6,2,3.09,56.23,-2.05,36.5,Y,Y,2,SAMPLE
3,15,03/015,MAR04,2004,3,23,21,29,56,13.6,2,3.15,56.23,-2.05,35.5,N,N,,STONES
3,16,03/016,MAR04,2004,3,23,21,31,56,13.6,2,3.2,56.23,-2.05,35.8,Y,Y,1,SAMPLE
3,17,03/017,MAR04,2004,3,23,21,33,56,13.6,2,3.26,56.23,-2.05,35.9,Y,Y,7,SAMPLE
3,18,03/018,MAR04,2004,3,23,21,35,56,13.61,2,3.31,56.23,-2.06,35.8,N,N,,STONES
3,19,03/019,MAR04,2004,3,23,21,37,56,13.62,2,3.36,56.23,-2.06,35.9,N,N,,STONES
3,20,03/020,MAR04,2004,3,23,21,38,56,13.63,2,3.42,56.23,-2.06,36.8,Y,Y,6,SAMPLE
3,21,03/021,MAR04,2004,3,23,21,42,56,13.64,2,3.48,56.23,-2.06,35.8,Y,Y,0,SAMPLE
3,22,03/022,MAR04,2004,3,23,21,44,56,13.66,2,3.54,56.23,-2.06,36.2,Y,Y,1,SAMPLE
3,23,03/023,MAR04,2004,3,23,21,46,56,13.66,2,3.6,56.23,-2.06,36.5,Y,Y,2,SAMPLE
3,24,03/024,MAR04,2004,3,23,21,48,56,13.67,2,3.67,56.23,-2.06,35.8,N,N,,STONES
3,25,03/025,MAR04,2004,3,23,21,51,56,13.69,2,3.73,56.23,-2.06,35.3,Y,Y,0,SAMPLE
3,26,03/026,MAR04,2004,3,23,22,2,56,13.88,2,2.82,56.23,-2.05,36.6,Y,Y,8,SAMPLE
3,27,03/027,MAR04,2004,3,23,22,4,56,13.83,2,2.88,56.23,-2.05,36,Y,Y,8,SAMPLE
3,28,03/028,MAR04,2004,3,23,22,6,56,13.83,2,2.94,56.23,-2.05,36.7,Y,Y,5,SAMPLE
3,29,03/029,MAR04,2004,3,23,22,8,56,13.84,2,3.02,56.23,-2.05,36.8,Y,Y,2,SAMPLE
3,30,03/030,MAR04,2004,3,23,22,11,56,13.85,2,3.07,56.23,-2.05,36.7,Y,Y,39,SAMPLE
3,31,03/031,MAR04,2004,3,23,22,14,56,13.86,2,3.14,56.23,-2.05,36.8,Y,Y,0,SAMPLE
3,32,03/032,MAR04,2004,3,23,22,16,56,13.86,2,3.21,56.23,-2.05,36.2,Y,Y,0,SAMPLE
3,33,03/033,MAR04,2004,3,23,22,19,56,13.87,2,3.27,56.23,-2.05,36.5,Y,Y,0,SAMPLE
3,34,03/034,MAR04,2004,3,23,22,21,56,13.88,2,3.32,56.23,-2.06,35.4,Y,Y,26,SAMPLE
3,35,03/035,MAR04,2004,3,23,22,23,56,13.88,2,3.37,56.23,-2.06,35.7,Y,Y,0,SAMPLE
3,36,03/036,MAR04,2004,3,23,22,28,56,13.89,2,3.47,56.23,-2.06,35.8,Y,Y,5,SAMPLE
3,37,03/037,MAR04,2004,3,23,22,29,56,13.89,2,3.54,56.23,-2.06,36.3,Y,Y,2,SAMPLE
3,38,03/038,MAR04,2004,3,23,22,32,56,13.9,2,3.6,56.23,-2.06,35.8,Y,Y,0,SAMPLE
3,39,03/039,MAR04,2004,3,23,22,35,56,13.89,2,3.67,56.23,-2.06,36.3,Y,Y,0,SAMPLE
3,40,03/040,MAR04,2004,3,23,22,36,56,13.9,2,3.72,56.23,-2.06,36.3,Y,Y,0,SAMPLE
3,41,03/041,MAR04,2004,3,23,22,47,56,14.11,2,2.81,56.24,-2.05,37.2,Y,Y,9,SAMPLE
3,42,03/042,MAR04,2004,3,23,22,50,56,14.1,2,2.87,56.24,-2.05,38,Y,Y,16,SAMPLE
3,43,03/043,MAR04,2004,3,23,22,52,56,14.1,2,2.97,56.24,-2.05,37.1,Y,Y,0,SAMPLE
3,44,03/044,MAR04,2004,3,23,22,56,56,14.1,2,3.02,56.24,-2.05,37.7,Y,Y,0,SAMPLE
3,45,03/045,MAR04,2004,3,23,22,58,56,14.1,2,3.1,56.24,-2.05,37.2,Y,Y,15,SAMPLE
3,46,03/046,MAR04,2004,3,23,23,1,56,14.09,2,3.13,56.24,-2.05,38.4,Y,Y,24,SAMPLE
3,47,03/047,MAR04,2004,3,23,23,4,56,14.09,2,3.24,56.24,-2.05,35.9,Y,Y,12,SAMPLE
4,1,04/001,MAR04,2004,3,24,19,36,56,14.07,2,2.64,56.23,-2.04,39.2,Y,Y,0,SAMPLE
4,2,04/002,MAR04,2004,3,24,19,37,56,14.11,2,2.68,56.24,-2.04,39.5,Y,Y,22,SAMPLE
4,3,04/003,MAR04,2004,3,24,19,38,56,14.14,2,2.72,56.24,-2.04,39.6,Y,Y,31,SAMPLE
4,4,04/004,MAR04,2004,3,24,19,40,56,14.17,2,2.78,56.24,-2.05,39.3,Y,Y,23,SAMPLE
4,5,04/005,MAR04,2004,3,24,19,45,56,14.24,2,2.82,56.24,-2.05,39.8,Y,Y,13,SAMPLE
4,6,04/006,MAR04,2004,3,24,19,46,56,14.27,2,2.84,56.24,-2.05,40.4,Y,Y,29,SAMPLE
4,7,04/007,MAR04,2004,3,24,19,48,56,14.3,2,2.88,56.24,-2.05,40.6,Y,Y,49,SAMPLE
4,8,04/008,MAR04,2004,3,24,19,51,56,14.32,2,2.93,56.24,-2.05,40.6,N,N,,STONES
4,9,04/009,MAR04,2004,3,24,19,53,56,14.33,2,2.99,56.24,-2.05,39.9,Y,Y,31,SAMPLE
4,10,04/010,MAR04,2004,3,24,20,4,56,14.26,2,2.01,56.24,-2.03,39.4,Y,Y,3,SAMPLE
4,11,04/011,MAR04,2004,3,24,20,6,56,14.29,2,2.04,56.24,-2.03,39.7,Y,Y,4,SAMPLE
4,12,04/012,MAR04,2004,3,24,20,8,56,14.31,2,2.07,56.24,-2.03,40.4,Y,Y,12,SAMPLE
4,13,04/013,MAR04,2004,3,24,20,9,56,14.35,2,2.12,56.24,-2.04,40.3,Y,Y,14,SAMPLE
4,14,04/014,MAR04,2004,3,24,20,11,56,14.36,2,2.17,56.24,-2.04,40.1,Y,Y,4,SAMPLE
4,15,04/015,MAR04,2004,3,24,20,13,56,14.36,2,2.24,56.24,-2.04,39.9,Y,Y,17,SAMPLE
4,16,04/016,MAR04,2004,3,24,20,17,56,14.37,2,2.39,56.24,-2.04,40.5,Y,Y,23,SAMPLE
4,17,04/017,MAR04,2004,3,24,20,18,56,14.39,2,2.47,56.24,-2.04,40.4,Y,Y,2,SAMPLE
4,18,04/018,MAR04,2004,3,24,20,22,56,14.42,2,2.6,56.24,-2.04,40.3,Y,Y,2,SAMPLE
4,19,04/019,MAR04,2004,3,24,20,24,56,14.43,2,2.69,56.24,-2.04,41.1,Y,Y,6,SAMPLE
4,20,04/020,MAR04,2004,3,24,20,26,56,14.44,2,2.76,56.24,-2.05,40.8,Y,Y,13,SAMPLE
4,21,04/021,MAR04,2004,3,24,20,28,56,14.49,2,2.86,56.24,-2.05,41.5,Y,Y,3,SAMPLE
4,22,04/022,MAR04,2004,3,24,20,38,56,14.52,2,1.72,56.24,-2.03,40,N,N,,STONES
4,23,04/023,MAR04,2004,3,24,20,40,56,14.56,2,1.78,56.24,-2.03,40.3,Y,Y,13,SAMPLE
4,24,04/024,MAR04,2004,3,24,20,42,56,14.59,2,1.86,56.24,-2.03,40.5,N,N,,STONES
4,25,04/025,MAR04,2004,3,24,20,44,56,14.61,2,1.9,56.24,-2.03,40.9,Y,Y,5,SAMPLE
4,26,04/026,MAR04,2004,3,24,20,46,56,14.62,2,1.96,56.24,-2.03,40.9,Y,Y,0,SAMPLE
4,27,04/027,MAR04,2004,3,24,20,47,56,14.63,2,2.02,56.24,-2.03,40.7,Y,Y,1,SAMPLE
4,28,04/028,MAR04,2004,3,24,20,50,56,14.63,2,2.08,56.24,-2.04,40.7,Y,Y,23,SAMPLE
4,29,04/029,MAR04,2004,3,24,20,52,56,14.64,2,2.13,56.24,-2.04,40.9,N,N,,EMPTY
4,30,04/030,MAR04,2004,3,24,20,54,56,14.65,2,2.21,56.24,-2.04,41,Y,Y,2,SAMPLE
4,31,04/031,MAR04,2004,3,24,20,55,56,14.65,2,2.28,56.24,-2.04,40.6,Y,Y,2,SAMPLE
4,32,04/032,MAR04,2004,3,24,20,58,56,14.66,2,2.33,56.24,-2.04,40.9,Y,Y,0,SAMPLE
4,33,04/033,MAR04,2004,3,24,21,0,56,14.67,2,2.41,56.24,-2.04,40.5,N,N,,STONES
4,34,04/034,MAR04,2004,3,24,21,2,56,14.7,2,2.48,56.24,-2.04,40.8,Y,Y,6,SAMPLE
4,35,04/035,MAR04,2004,3,24,21,4,56,14.74,2,2.56,56.25,-2.04,41.1,Y,Y,5,SAMPLE
4,36,04/036,MAR04,2004,3,24,21,6,56,14.78,2,2.64,56.25,-2.04,42.4,Y,Y,8,SAMPLE
4,37,04/037,MAR04,2004,3,24,21,8,56,14.83,2,2.73,56.25,-2.05,42.5,Y,Y,2,SAMPLE
4,38,04/038,MAR04,2004,3,24,21,11,56,14.86,2,2.82,56.25,-2.05,42.5,Y,Y,2,SAMPLE
4,39,04/039,MAR04,2004,3,24,21,12,56,14.87,2,2.88,56.25,-2.05,42.8,Y,Y,0,SAMPLE
4,40,04/040,MAR04,2004,3,24,21,14,56,14.88,2,2.95,56.25,-2.05,43.5,Y,Y,1,SAMPLE
4,41,04/041,MAR04,2004,3,24,21,26,56,14.89,2,1.6,56.25,-2.03,40.3,Y,Y,0,SAMPLE
4,42,04/042,MAR04,2004,3,24,21,28,56,14.91,2,1.65,56.25,-2.03,40.5,Y,Y,0,SAMPLE
4,43,04/043,MAR04,2004,3,24,21,29,56,14.94,2,1.7,56.25,-2.03,39.8,Y,Y,22,SAMPLE
4,44,04/044,MAR04,2004,3,24,21,30,56,14.96,2,1.74,56.25,-2.03,40.4,Y,Y,3,SAMPLE
4,45,04/045,MAR04,2004,3,24,21,32,56,15.01,2,1.83,56.25,-2.03,40.1,Y,Y,2,SAMPLE
4,46,04/046,MAR04,2004,3,24,21,34,56,15.01,2,1.86,56.25,-2.03,40.7,Y,Y,3,SAMPLE
4,47,04/047,MAR04,2004,3,24,21,36,56,15.02,2,1.9,56.25,-2.03,41.2,Y,Y,0,SAMPLE
4,48,04/048,MAR04,2004,3,24,21,37,56,15.03,2,1.96,56.25,-2.03,41.4,Y,Y,3,SAMPLE
4,49,04/049,MAR04,2004,3,24,21,40,56,15.04,2,2.02,56.25,-2.03,40.7,Y,Y,5,SAMPLE
4,50,04/050,MAR04,2004,3,24,21,42,56,15.05,2,2.08,56.25,-2.04,41.2,N,N,,STONES
4,51,04/051,MAR04,2004,3,24,21,43,56,15.07,2,2.17,56.25,-2.04,41.1,Y,Y,2,SAMPLE
4,52,04/052,MAR04,2004,3,24,21,45,56,15.09,2,2.23,56.25,-2.04,41.4,Y,Y,0,SAMPLE
5,1,05/001,MAR04,2004,3,24,23,13,56,15.56,2,0.88,56.26,-2.02,40.8,Y,Y,8,SAMPLE
5,2,05/002,MAR04,2004,3,24,23,16,56,15.62,2,0.93,56.26,-2.02,41.1,Y,Y,2,SAMPLE
5,3,05/003,MAR04,2004,3,24,23,17,56,15.64,2,0.95,56.26,-2.02,41.1,Y,Y,0,SAMPLE
5,4,05/004,MAR04,2004,3,24,23,19,56,15.63,2,0.99,56.26,-2.02,40.7,Y,Y,3,SAMPLE
5,5,05/005,MAR04,2004,3,24,23,21,56,15.63,2,1.03,56.26,-2.02,40.8,Y,Y,4,SAMPLE
5,6,05/006,MAR04,2004,3,24,23,22,56,15.62,2,1.08,56.26,-2.02,40.9,Y,Y,0,SAMPLE
5,7,05/007,MAR04,2004,3,24,23,25,56,15.6,2,1.12,56.26,-2.02,41,Y,Y,0,SAMPLE
5,8,05/008,MAR04,2004,3,24,23,26,56,15.6,2,1.17,56.26,-2.02,40.9,Y,Y,1,SAMPLE
5,9,05/009,MAR04,2004,3,24,23,28,56,15.6,2,1.23,56.26,-2.02,40.7,Y,Y,10,SAMPLE
5,10,05/010,MAR04,2004,3,24,23,29,56,15.61,2,1.29,56.26,-2.02,40.9,Y,Y,16,SAMPLE
5,11,05/011,MAR04,2004,3,24,23,31,56,15.63,2,1.38,56.26,-2.02,41.1,Y,Y,14,SAMPLE
5,12,05/012,MAR04,2004,3,24,23,33,56,15.64,2,1.45,56.26,-2.02,41.1,Y,Y,1,SAMPLE
5,13,05/013,MAR04,2004,3,24,23,35,56,15.65,2,1.54,56.26,-2.03,41.1,Y,Y,5,SAMPLE
5,14,05/014,MAR04,2004,3,24,23,45,56,15.29,2,1.02,56.26,-2.02,40.8,Y,Y,3,SAMPLE
5,15,05/015,MAR04,2004,3,24,23,46,56,15.28,2,1.06,56.26,-2.02,40.1,Y,Y,24,SAMPLE
